Transaction_ID,Customer_ID,Account_Number,Transaction_Date,Transaction_Type,Transaction_Amount,Currency,Balance_After_Transaction,Branch_ID,Branch_Location,Merchant_ID,Merchant_Name,POS_Terminal_ID,Card_Type,Card_Number,Customer_Age,Customer_Income,Customer_Credit_Score,Loan_Status,Fraud_Flag,Transaction_Mode,Country,Regulatory_Compliance
T10000823,C89962,A2006280638,2018-05-12,Transfer,3959.26,EUR,18721.35,B786,,M7487,Merchant_21,POS9253,Credit,060446298618  ,53,184942,781,Closed,Yes,,UK,Compliant
T10000824,C63990,A9706866318,26/04/1970,Loan Repayment,4880.65,INR,19923.11,B554,Berlin,M1445,Merchant_88,POS2338,Credit,3546733163744940,27,58722,462,Not Applicable,No,ATM  ,Japan,Non-Compliant
T10000825,C51383,A3377761691,13021996,Online Purchase,4911.27,,7257.29,B305,Mumbai,M7420,Merchant_44,POS8818,Credit,347480766104257,67,26300,494,Not Applicable,Yes,Offline,UK,Compliant
T10000826,C53725,A6258734620,19750117,Deposit,3627.98,INR,5585.34,B536,Berlin,M9670,Merchant_48,POS9694,,213195605059303,50,131424,828,Not Applicable,No,Online,Japan,Non-Compliant
T10000827,C52879,A2248163310,1990-07-19,ATM Withdrawal,4502.01,INR,14080.47,B645,Mumbai,M1422,Merchant_81,POS9856,Debit,4205717400235390,50,114316,,Defaulted,Yes  ,ATM,Japan,
T10000828,C97964,A5805564025,26122021  ,ATM Withdrawal,1162.48,EUR,,B949,Tokyo,M3257,Merchant_17,POS8824,Credit,676242507033  ,37,100674,640,Active,Yes,ATM,Japan,Non-Compliant
T10000829,C22750,A3080968743,19930703,Withdrawal,4357.18,EUR,15885.13,B827,New York,M1577,Merchant_99,POS1665,,4361443202678,78,24765,727,Closed,Yes,,USA,Compliant  
T10000830,C62166,A9459510020,19840316  ,Deposit,1904.84,USD,2921.81,B367,New York,M8195,Merchant_30,POS2830,Credit,6011608809351640,55,123458,465,Active,No,Online,USA,Compliant  
T10000831,C75016,A2822362792,,,4173.04,,,B371,Tokyo,M8047,Merchant_34,POS5651,Debit,503854057125,68,176255,677,Defaulted,No,ATM,USA,Compliant
T10000832,C52632,A4160849810,2016/10/13,ATM Withdrawal,2434.35,INR,15495.09,B915,Berlin,M6772,Merchant_25,POS5627,Credit,,30,132785,390,Active,No,Offline,Japan,
T10000833,C62686,A9855187061,1975/06/09,Deposit,2359.36,USD  ,13474.93,B642,London,M7663,Merchant_61,POS3594,Debit,3529976808286113,76,135072,643,Defaulted,No,ATM,Germany,Compliant
T10000834,C74092,A9095264764,10-03-1996,Online Purchase,1310.57,INR,8682.42,B549,Mumbai,M4135,Merchant_10,POS7501,Credit,342116027379115,46,109533,342,Closed,No,Online,UK,Compliant
T10000835,C17644,A4731102823,19860427,ATM Withdrawal,4368.04,INR,17820.62,B676,New York  ,M5031,Merchant_34,POS2418,Debit  ,676181000776  ,72,119629,596,Closed,Yes,ATM,Germany,Compliant
T10000836,C29191,A9133624601,,Online Purchase,4777.79,INR  ,17462.51,B695,New York  ,M9576,Merchant_9,POS1608,Prepaid,4483870589497415,45,129680,350,Closed  ,Yes  ,ATM  ,India,Compliant  
T10000837,C13429,A4923069621,2022/12/04,Bill Payment,2417.06,EUR,7200.96,B738,Mumbai,M3814,Merchant_9,POS4785,Credit,502073335353,27,74319,764,Closed,Yes,POS,Japan,Non-Compliant  
T10000838,C50800,A6447158945,,Bill Payment,2874.21,EUR,8810.73,B635,Berlin,M6988,Merchant_83,POS1279,Debit,3570907575758453,,151019,332,Defaulted,,Online,USA  ,Compliant
T10000839,C59120,A8186895933,19870321  ,Withdrawal  ,4945.03,EUR,9260.8,B928,,M4392,Merchant_10,POS7352,Prepaid,4961066198160327,32,44770,459,,Yes,Offline,,Compliant
T10000840,C57445,A9713807234,1972-05-05,Withdrawal,1670.25,USD,8926.72,B712,,M8081,Merchant_31,POS6922,Credit,588679104905,29,158217,685,,No,POS,Germany,Non-Compliant
T10000841,C86018,A5483279420,,Transfer,2484.99,JPY,16055.22,B267,New York,M8611,Merchant_67,POS9586,Prepaid,3510720899450720,,47758,,Active,Yes,Offline,UK  ,
T10000842,C71598,A2132573240,19760706  ,Bill Payment,4720.22,JPY,1093.37,B225,London,M2463,Merchant_60,POS1473,Debit,,24,138472,526,Defaulted  ,No,ATM  ,Japan,Non-Compliant
T10000843,C67368,A5120021994,,Bill Payment,3813.89,INR,19972.75,B398,New York,M9653,Merchant_19,POS3079,Credit  ,3575868334952370,26,40770,823,Defaulted,,Offline,UK,Non-Compliant
T10000844,C34684,A2003392973,24/07/1996,Online Purchase,3897.85,EUR,5050.7,B768,London,M5761,Merchant_83,POS7967,Prepaid,4570029348233511789,78,176925,346,Not Applicable,No,Online,Germany,Non-Compliant
T10000845,C93719,A6512507057,2008/10/06,Transfer,3275.41,JPY,,B780,New York,M6944,Merchant_31,POS2253,Prepaid,180094966486594,34,167720,,Defaulted,No  ,POS,,Non-Compliant
T10000846,C75823,A9879505128,1981/06/18  ,,4732.17,JPY,6472.38,B750,,M6674,Merchant_35,POS1577,Prepaid,4868188731576787,42,147917,326,Defaulted,Yes,Online,USA,Compliant
T10000847,C34297,A6709401732,09/07/1997,Online Purchase,2600.33,GBP,9749.38,B367,London,M9139,Merchant_84,POS9102,Credit,6011534162435517,73,46537,616,Defaulted,No,Offline,,Non-Compliant  
T10000848,C84262,A8703401929,27-11-2017,Online Purchase,2877.64,JPY,19387.44,B504,Tokyo,M4454,Merchant_59,POS6705,Debit,213177513661354,61,38728,,Active,Yes,,Japan,Compliant
T10000849,C85598,A1444905371,,ATM Withdrawal,,GBP,7113.33,B924,,M5987,Merchant_27,POS2717,Credit,4815693353362154,46,73766,473,Defaulted,Yes,Online,Germany,
T10000850,C68869,A6590312708,02071995,Online Purchase,994.74,GBP,,B912,Berlin,M5367,Merchant_51,POS3769,Debit,,72,,538,Active,Yes,Online,India,Compliant
T10000851,C27862,A7592527023,11/01/2002,Online Purchase,2436.78,,8050.87,B202,Tokyo,M4847,Merchant_28,POS1545,Debit,2321372595278343,21,193670,518,,Yes,Online,Japan  ,Non-Compliant
T10000852,C34944,A1245123691,13/05/1979  ,Withdrawal,2865.46,INR,12033.49,B114,Tokyo,M3123,Merchant_6,POS8812,Credit,4101916489653,62,98264,576,Closed,,ATM,USA  ,Non-Compliant
T10000853,C91824,A3730464311,,Bill Payment,,EUR,,B339,Tokyo,M1183,Merchant_69,POS2617,Prepaid,6514180561865763,73,88957,745,Not Applicable,Yes,Offline  ,,Non-Compliant
T10000854,C58484,A8155335116,02/11/2004,Withdrawal,594.05,GBP,12338.3,B124,London,M2285,Merchant_39,POS1545,Debit,2266839592838912,,86805,578,Active,,,Japan,Non-Compliant
T10000855,C79261,A4401334161,1985/07/16,Bill Payment,104.44,JPY,6358.41,B423,New York  ,M9689,Merchant_6,POS8708,Prepaid  ,4328110148647476,68,112511,,Defaulted,Yes,Online,India,Non-Compliant
T10000856,C73464,A8135246268,21-07-1970,Withdrawal,4464.64,USD,9712.77,B266,Tokyo,M7771,Merchant_66,POS5161,Debit,503874233979,59,67189,,Closed,Yes,POS,Japan,Non-Compliant
T10000857,C88079,A7778645716,08051973,Withdrawal,4173.77,JPY  ,11914.22,B447,Mumbai,M3534,Merchant_83,POS5738,Prepaid,4660375408655115  ,66,124149,788,Active,Yes  ,Offline,,Non-Compliant
T10000858,C80546,A7750184553,1975/05/08,Bill Payment,3770.21,INR,17988.43,B958,Tokyo,M4450,Merchant_15,POS8345,Debit,6591594974599262  ,44,137309,,Active,Yes,ATM,Japan,Non-Compliant
T10000859,C45611,A5441209937,25/02/2017,Withdrawal,,INR,5864.9,B755,Mumbai,M6254,Merchant_59,POS6304,Credit,4296110806656163,76,164067,644,Not Applicable,No,Offline  ,India,Compliant
T10000860,C31043,A8446316328,28-06-1986,Online Purchase,1641.65,JPY,11551.13,B961,Berlin,M7985,Merchant_52,POS1374,Credit,2719501654859961  ,67,198610,570,Active,Yes,ATM,Germany,Non-Compliant
T10000861,C46463,A3108711029,22/06/2007,Withdrawal,4724.77,,16890.74,B277,Tokyo,M2623,Merchant_50,POS2211,Debit,,57,,,Defaulted,No,POS,Japan,Non-Compliant
T10000862,C46530,A7972955824,1996-11-20  ,ATM Withdrawal,3057.88,USD,,B169,London,M2547,Merchant_34,POS8121,Debit  ,213145800212397  ,70,35613,694,Not Applicable,Yes,POS,UK,Non-Compliant
T10000863,C49309,A2653164154,06/05/2009,ATM Withdrawal,278.02,USD,3596.19,B564,Mumbai  ,M6861,Merchant_6,POS6406,Debit,4012089624209418,73,186117,823,Not Applicable,No,POS,USA,Compliant
T10000864,C67173,A2900279682,20090830,Online Purchase,426.49,GBP,15902.09,B986,Mumbai,M3992,Merchant_96,POS5615,Credit,,,24784,,Defaulted,Yes,Offline,,Compliant
T10000865,C23066,A2699337079,1985/11/23  ,Transfer  ,161.45,EUR,9415.49,B996,London,M1758,Merchant_93,POS2074,Prepaid,4124438708983007,46,27279,,Defaulted,No,ATM,India,Compliant
T10000866,C84144,A6032863194,,Online Purchase,798.74,,,B636,New York,M7985,Merchant_52,POS1868,Credit,,78,109493,342,,Yes  ,,Japan,Compliant
T10000867,C92200,A2745665902,29-09-1977,Deposit,1377.41,GBP,8925.65,B362,Mumbai,M3452,Merchant_41,POS8736,,4721711570634563976,43,34915,569,Not Applicable,No,Online,UK,Compliant
T10000868,C82920,A9914800093,13/06/2002,Transfer  ,2013.45,GBP,1886.13,B396,London,M5571,Merchant_96,POS3251,Prepaid,30396894903026,68,158945,654,Defaulted,No,POS,USA,Non-Compliant  
T10000869,C48641,A5318924429,18/12/1970  ,Withdrawal  ,1107.62,GBP,12323.4,B578,New York,M1776,Merchant_41,POS5121,Credit,180041318986466  ,,139840,413,,No,POS,Japan,Non-Compliant
T10000870,C15995,A7156700859,,Withdrawal,4139.65,USD,,B750,Mumbai,M3595,Merchant_58,POS3895,Prepaid,4116808455671049,71,93502,355,Defaulted,No,Offline,UK,
T10000871,C97971,A4325199109,1972/08/29,Withdrawal,3717.51,,7795.85,B139,London,M3759,Merchant_92,POS1774,Prepaid,4336063350474504211,41,182281,408,Not Applicable,Yes,ATM,USA,Compliant
T10000872,C27400,A8647396964,01-08-1990,Bill Payment,312.46,EUR,16296.37,B120,New York  ,M8587,Merchant_27,POS9159,Credit,4585462218831,75,34660,304,Active,Yes,POS,Japan,Non-Compliant
T10000873,C10171,A7995281897,2006-05-01,Online Purchase,,EUR,1967.84,B422,Mumbai  ,M1241,Merchant_17,POS9004,Prepaid  ,3555061584505114,,32521,351,Defaulted,No,ATM,India,
T10000874,C30960,A3192671932,19930929  ,Transfer,1858.55,JPY,,B293,Tokyo,M2505,Merchant_57,POS9358,Debit,3582134849029126,25,183148,423,,Yes  ,Online,India,Compliant
T10000875,C58979,A5585931958,30/03/1976,Deposit,2369.38,USD,11863.15,B371,New York,M4327,Merchant_6,POS3471,Prepaid,370197045984685,21,72086,346,Closed,Yes,Offline,Japan,Compliant
T10000876,C47639,A4735050051,06/11/1983,Transfer,3292.36,EUR,16051.75,B530,Mumbai,M9897,Merchant_75,POS6236,Credit,4183282089266162,80,137374,790,Closed,Yes  ,POS,USA,Compliant
T10000877,C29028,A2393269605,19831206,,38.78,USD,9274.81,B627,Tokyo,M3503,Merchant_50,POS1701,Prepaid,3527671533740771,78,128350,665,Not Applicable  ,Yes,,USA,Compliant
T10000878,C92693,A8247423288,,ATM Withdrawal,25.87,GBP,11020.63,B278,Mumbai  ,M9920,Merchant_74,POS7344,,3599716750192637,72,198502,364,Closed  ,No,ATM,UK  ,Compliant
T10000879,C97271,A8671585019,19940905,Withdrawal,1329.38,JPY,17815.59,B643,New York  ,M9748,Merchant_32,POS4152,Debit,6011099895070783,47,186304,361,,Yes,ATM,USA,Non-Compliant  
T10000880,C82847,A4018108785,20/09/1977,ATM Withdrawal,4206.36,USD,10991.81,B394,London,M8972,Merchant_70,POS2612,Credit,379604752640476,28,51310,646,Closed,No,POS,USA,Compliant
T10000881,C72599,A7049471906,,Transfer,2208.25,GBP  ,7309.01,B516,New York,M8959,Merchant_66,POS6187,Debit,4489288050780728,37,107582,732,Closed,Yes,ATM,UK  ,Compliant
T10000882,C40590,A7687686163,24071974,Deposit,4173.24,JPY,7804.88,B533,Mumbai,M7754,Merchant_56,POS2423,Credit,2234751366177626,21,101829,381,Closed,,,India,Non-Compliant
T10000883,C14767,A2863756160,2017/07/08  ,,540.83,JPY,18912.58,B354,,M8775,Merchant_67,POS5403,Debit,639000650130,66,60965,304,Active,No,ATM,India,Compliant
T10000884,C58957,A9164646134,19840811  ,Withdrawal,2026.04,INR  ,1017.66,B134,London,M8510,Merchant_54,POS5214,Credit,4640234635869,39,132998,,Active,No,Online  ,USA,Non-Compliant
T10000885,C83523,A1804425373,2015/04/17,Transfer,2651.79,USD  ,8587.96,B846,,M5032,Merchant_81,POS3193,Prepaid,30561453560844,36,58136,616,Not Applicable,No,Online,UK,Non-Compliant
T10000886,C73022,A3190152054,17012018  ,Bill Payment,,INR,6539.93,B728,Mumbai,M2081,Merchant_49,POS5254,Credit,4062042241585933,79,33189,484,,No,Online,USA,Non-Compliant
T10000887,C25332,A3794547232,25-12-2017,,4347.14,JPY,,B851,Berlin,M5791,Merchant_31,POS6286,Debit,3535216505979237,,143885,426,,Yes,Offline  ,Japan,Compliant
T10000888,C69733,A5517658531,1987-06-04  ,Loan Repayment,109.6,USD,9431.91,B361,Berlin,M3505,Merchant_1,POS9126,Prepaid,2255222298993740,57,187978,829,Active,Yes,POS,USA,Compliant
T10000889,C81479,A3893210660,19890310,ATM Withdrawal,836.24,,8968.78,B207,Tokyo,M3718,Merchant_62,POS5654,Debit,4219435004587,24,106898,497,Defaulted,,POS,Japan,Non-Compliant
T10000890,C59736,A1217271938,2025-04-11,,2498.57,JPY,16511.78,B873,,M1081,Merchant_45,POS2976,Prepaid,6506215306923954,73,130572,302,Closed,No,ATM,Germany,Non-Compliant
T10000891,C60436,A4327345058,22-09-2013,Loan Repayment,392.79,USD,4921.71,B979,London,M4159,Merchant_94,POS2589,Debit,3500239501937836,68,175638,684,Active,No,POS  ,UK,Non-Compliant
T10000892,C97262,A8027280907,19960524,Withdrawal,2712.77,INR,2703.29,B563,Berlin,M2727,Merchant_36,POS5551,Prepaid,6011559930264501,69,140355,309,,No,,Germany,Non-Compliant
T10000893,C58515,A9281205808,1977/09/12,ATM Withdrawal,2403.67,INR,,B870,Berlin  ,M7983,Merchant_98,POS4044,Credit,,44,118358,642,Not Applicable,Yes,Offline,UK  ,Compliant  
T10000894,C24605,A5536204083,2009-10-18  ,Withdrawal  ,4238.35,EUR,3272.87,B687,New York,M4321,Merchant_14,POS5670,Debit,4186660382416758619,53,181451,370,Closed,,ATM,UK,Compliant
T10000895,C55641,A7965239784,19810415,Bill Payment,1275.64,,,B830,,M6315,Merchant_33,POS8997,Debit,4923243024702856,72,76644,455,,No,Online,USA,Non-Compliant
T10000896,C25600,A3751839437,,Online Purchase,3353.84,USD,11831.13,B580,,M4648,Merchant_16,POS2027,Debit,30371553086942,55,26903,750,Active,,Offline,,Compliant
T10000897,C74816,A4808060782,14051977  ,Bill Payment,281.19,GBP  ,16710.44,B952,Tokyo  ,M7369,Merchant_13,POS2684,Debit,4100189323548612,,,330,Active,Yes,ATM,Japan,
T10000898,C17696,A1847379573,,Online Purchase,2242.14,JPY,14038.93,B748,New York,M2647,Merchant_79,POS5431,Prepaid,4699717298909059,,,310,Not Applicable,Yes,ATM,USA,Compliant
T10000899,C90871,A6887244678,28-10-1976,Online Purchase,3171.61,EUR,8702.6,B202,Tokyo,M9940,Merchant_98,POS6939,Debit,213147980994497,,76546,548,Active,Yes,POS,,Compliant
T10000900,C73249,A9099655623,1987/01/30  ,Bill Payment,104.84,EUR,7195.34,B412,Mumbai,M1682,Merchant_61,POS9864,Credit,2269831138400908,65,69617,,Not Applicable,No,POS,Japan,Compliant
T10000901,C97083,A7271448160,,Transfer,4706.22,USD,16759.19,B554,New York,M9926,Merchant_66,POS7904,Credit  ,4712036141949,,28132,640,Closed,Yes,POS,UK,Non-Compliant
T10000902,C73795,A6965370961,1991/12/18  ,Bill Payment,70.0,USD,16791.31,B919,Berlin,M7334,Merchant_16,POS4435,,,61,,742,Closed,,ATM,USA,Compliant
T10000903,C77672,A2622262713,2010/12/16,Transfer,,GBP,7845.59,B766,New York,M1566,Merchant_88,POS7280,Prepaid,4473357490524117,52,196976,301,Not Applicable,Yes  ,Offline,Germany  ,Compliant
T10000904,C83184,A6524204559,1992/12/21,Deposit,877.19,GBP,5035.86,B329,London  ,M5987,Merchant_30,POS9396,Debit  ,4973592234883156,79,154378,567,Defaulted,Yes,ATM,India,Compliant
T10000905,C60652,A8266023817,2008/05/18,Deposit,370.11,GBP  ,14361.76,B605,Tokyo,M2300,Merchant_69,POS6201,Prepaid  ,,34,110195,764,,,Offline,India,Non-Compliant
T10000906,C52448,A1276748719,21/01/2004  ,Loan Repayment  ,4775.4,JPY,17097.84,B419,,M5542,Merchant_50,POS7349,Credit,5373972485074692,49,148693,589,Defaulted,Yes,Offline,,Non-Compliant
T10000907,C52658,A5183872918,2018-01-28,Transfer,1228.83,EUR,19004.59,B326,,M7484,Merchant_57,POS4326,Credit,3572243774821100,27,20031,395,Closed,No,Online,USA,Non-Compliant
T10000908,C87076,A3166254447,,Online Purchase,716.65,,14554.0,B346,London,M1291,Merchant_29,POS5188,Prepaid,180061401226208,61,96140,594,,Yes,Online,India,Compliant  
T10000909,C73780,A8583353124,2006-11-10,ATM Withdrawal,4075.63,EUR,2788.73,B263,Berlin,M5649,Merchant_26,POS8066,Debit,4800611844381,66,,303,,Yes,Offline,,Non-Compliant
T10000910,C71474,A9313367206,2002/05/03  ,Transfer,4786.39,INR,1350.83,B696,Tokyo,M6163,Merchant_55,POS5166,Credit,4458996943238524485,,,833,Active,Yes,Offline,Germany,Compliant
T10000911,C11671,A1719014205,,Transfer,3295.51,INR,,B689,Tokyo  ,M5356,Merchant_87,POS1517,Credit,213188547915724  ,53,49782,509,Not Applicable,Yes,POS,Japan,Compliant
T10000912,C47341,A6954815990,16011975,Bill Payment,4084.81,EUR,,B796,London,M6008,Merchant_32,POS3543,Debit  ,3533922429839017,27,184794,409,Closed,Yes,ATM,USA,Compliant
T10000913,C36890,A4787154422,,Bill Payment,3672.42,INR,6500.67,B541,New York,M3331,Merchant_90,POS2067,Prepaid,,18,46620,335,Not Applicable,No,Online,India,Non-Compliant
T10000914,C82391,A8058849082,,ATM Withdrawal,4006.92,GBP,9774.99,B486,Berlin,M8796,Merchant_28,POS3742,Debit,,61,,341,Not Applicable,Yes,POS  ,UK,Compliant
T10000915,C68190,A9958655744,04091997  ,Online Purchase  ,,EUR,15237.7,B846,Berlin,M2103,Merchant_28,POS2232,Prepaid,,40,146234,747,Closed  ,No,Online,USA,Compliant
T10000916,C46774,A9308052332,2018/05/04,,497.59,JPY,8646.05,B843,,M9563,Merchant_78,POS5399,Credit  ,348973069380615,50,47275,,Defaulted,No,Online,Japan,Compliant
T10000917,C66653,A5576725712,27-09-1976,Online Purchase,4043.71,INR,,B562,Berlin,M4300,Merchant_67,POS1113,Debit,,75,80255,414,Not Applicable,Yes,ATM  ,UK,Compliant
T10000918,C83190,A5617917582,2024/12/15,Deposit,1252.86,INR,8753.69,B350,Mumbai,M8758,Merchant_98,POS9537,Debit,4175963208554654939,18,128432,556,,Yes  ,Online,Germany,Non-Compliant
T10000919,C17584,A4834376618,28-04-1983,,2134.24,JPY,9013.14,B252,Berlin,M1700,Merchant_57,POS3742,Prepaid,,,133197,463,Defaulted,,Offline  ,Japan  ,Compliant
T10000920,C30769,A3413089717,,Loan Repayment,2019.45,GBP,,B326,Berlin,M7672,Merchant_4,POS7815,Credit,30052513424841  ,44,,668,,No,POS,Germany,Non-Compliant  
T10000921,C56339,A6245995335,18/11/1973,Loan Repayment,3050.83,JPY  ,9356.42,B997,Mumbai,M7182,Merchant_5,POS5621,Credit,348705568429083,42,36315,790,Closed,Yes,Online,UK,
T10000922,C76575,A5427894592,29-08-1990  ,Bill Payment,4689.69,GBP,1288.41,B973,London,M1050,Merchant_64,POS9231,Credit,,26,28461,782,Active,Yes,ATM,Japan,Compliant
T10000923,C99848,A6759041158,2006-08-28,Transfer,3131.51,EUR,,B541,New York,M2095,Merchant_85,POS6617,Credit,3547534673317519,28,118179,774,Defaulted,Yes,ATM,Japan,Non-Compliant
T10000924,C60397,A3390554627,1985/09/21  ,Transfer,2737.29,EUR,9269.46,B843,London,M2889,Merchant_66,POS8639,Debit  ,30100025259260  ,80,100165,566,Closed,Yes,POS,USA  ,Non-Compliant
T10000925,C99981,A1701477759,17-01-1992,Transfer,,INR,8359.87,B873,Mumbai,M1940,Merchant_49,POS4436,Debit,344519777722046,22,117069,353,Closed,No,POS,Germany,Non-Compliant  
T10000926,C71820,A6641902392,29/11/2012  ,Withdrawal,,USD,14067.24,B308,Mumbai,M7177,Merchant_76,POS8321,Debit,6011850169694652,49,163104,818,Not Applicable  ,No,Offline,Japan,Non-Compliant
T10000927,C48145,A6413428504,,Withdrawal,1370.74,GBP  ,5798.35,B267,Mumbai,M8477,Merchant_41,POS2480,Prepaid,6545095195579288,33,64129,331,Not Applicable,Yes  ,ATM  ,,Compliant
T10000928,C38245,A6679274066,04/04/2006,Bill Payment,3385.75,,19666.05,B168,Mumbai,M8203,Merchant_95,POS9642,,4762510382008413,66,74428,422,Closed,Yes,ATM,UK,Non-Compliant
T10000929,C50999,A6261325944,1972/08/06,Deposit,3252.7,USD,4237.35,B767,London,M9700,Merchant_79,POS5088,Debit,,19,174460,319,Not Applicable,No,ATM  ,USA,Compliant
T10000930,C49382,A5092688628,2016/01/21,ATM Withdrawal,2316.23,INR,9532.24,B962,Mumbai,M4956,Merchant_29,POS4916,Debit,342682298747546,23,87239,758,,Yes,,UK  ,
T10000931,C95275,A9552507049,18-12-2002,Transfer,3176.34,EUR,3422.01,B163,Berlin,M7739,Merchant_59,POS3843,Debit,,56,154483,822,Defaulted,No,Offline,UK,Non-Compliant
T10000932,C75078,A3195515047,04-11-1985,Transfer,,EUR,,B990,,M9776,Merchant_18,POS5266,Credit,346569544239806,63,,323,Not Applicable,No,ATM,India,Non-Compliant
T10000933,C88110,A8656088525,2025/04/11,,1608.88,INR,18309.28,B210,Mumbai,M8736,Merchant_72,POS9134,,4262202815116,,29947,578,Closed,Yes,Offline,Japan,Non-Compliant
T10000934,C49522,A7902010792,2025/04/04,Bill Payment,4921.19,USD,,B798,,M9839,Merchant_65,POS9330,Debit,587664531213,74,23965,648,Closed,Yes  ,Offline,USA,Compliant
T10000935,C54757,A9027751687,02-01-1997,Bill Payment  ,4561.88,JPY,7776.94,B436,London,M1522,Merchant_86,POS3165,Credit,630498412158,34,173464,773,Closed,No,ATM,Germany,
T10000936,C72608,A3077846390,20211025,Withdrawal,3788.88,GBP,,B504,Mumbai,M3053,Merchant_56,POS2352,Prepaid,4958464609818942130,22,148113,525,Not Applicable,Yes,,,
T10000937,C78798,A1950074184,2004-04-23,,4774.23,GBP,6088.05,B663,,M5862,Merchant_19,POS4852,Credit,4887884689688452,42,86095,785,,,ATM,UK,
T10000938,C26023,A3333816262,,Deposit  ,2359.91,JPY,13450.74,B852,Tokyo,M8021,Merchant_95,POS6423,Prepaid,4059016134144110,74,78961,772,Active,No,Online  ,UK,Non-Compliant
T10000939,C15633,A3310893705,1991/06/05,Transfer  ,139.94,,3924.38,B579,Tokyo,M4314,Merchant_91,POS8113,Debit  ,6011331874575122,23,56979,,Active  ,No,Online,Japan,Compliant
T10000940,C66261,A1339622091,08-01-2016,Transfer,309.78,GBP,2898.55,B819,New York  ,M8436,Merchant_54,POS8027,Credit,4530809133582,48,191298,,Defaulted,No,Offline,Germany,Non-Compliant
T10000941,C35091,A8025692789,2009/05/02,Transfer,2696.46,GBP,5200.91,B482,London,M1557,Merchant_29,POS3639,Prepaid,4402644585105  ,61,181227,363,Defaulted,Yes,POS  ,UK,
T10000942,C21988,A8323550212,27122016,Deposit,1463.14,JPY,15712.01,B660,,M7694,Merchant_51,POS1877,Prepaid,,77,35200,385,Closed,Yes,Online,UK,Compliant
T10000943,C44155,A9994073593,07/12/1998  ,ATM Withdrawal  ,1437.39,JPY,11037.08,B635,,M3822,Merchant_75,POS6498,Credit,3520849202176405  ,40,60465,748,Closed,Yes  ,ATM,India,Non-Compliant
T10000944,C44240,A7303342978,1982/09/05,Deposit,2011.56,INR,,B206,Berlin,M5867,Merchant_42,POS5268,Prepaid,4970067582944820  ,40,135244,640,Defaulted,No,POS,India,Compliant
T10000945,C33129,A6395000643,21-12-2001,Online Purchase,4364.53,EUR,10256.85,B461,Tokyo,M2617,Merchant_14,POS2789,Credit,3584222637679935,54,198392,473,Closed,No,Online,,Non-Compliant
T10000946,C52164,A2452125499,,,2259.96,JPY,,B296,London,M9812,Merchant_77,POS3621,Credit  ,4994961530843773  ,38,,550,Active,No,Online,UK,
T10000947,C11753,A3381231124,1989/12/14  ,Online Purchase,77.41,,18627.1,B257,Mumbai,M8848,Merchant_81,POS3625,Prepaid,,66,22642,362,Defaulted,Yes,ATM,Germany,Non-Compliant
T10000948,C85816,A5550557026,1976-01-04,Deposit,3319.14,JPY,3939.0,B321,Tokyo,M6019,Merchant_75,POS3744,Prepaid,3542087538144755,70,189047,631,,Yes,POS,USA,Compliant
T10000949,C44412,A3615546421,,,1612.69,GBP  ,,B836,Mumbai,M5876,Merchant_9,POS8022,Debit,4943478638692574  ,56,153175,398,Active  ,Yes,Offline,USA,
T10000950,C15781,A6043624246,28-10-1988,Bill Payment,120.37,USD,11591.5,B464,New York  ,M5673,Merchant_27,POS6272,Debit,3503397433791783,40,117939,731,Active,,Offline,Germany,Compliant
T10000951,C91353,A8230865707,23/10/1988  ,Withdrawal  ,4521.7,EUR  ,16367.56,B596,Berlin,M8936,Merchant_37,POS8505,Debit,,61,107372,849,Defaulted,Yes,POS,India,
T10000952,C30182,A1673832361,1994-09-21,Bill Payment,1081.84,GBP,15267.23,B969,New York,M6896,Merchant_94,POS6852,Debit,4690549398604,74,26414,736,Active,Yes,ATM  ,Germany,Non-Compliant
T10000953,C47449,A7484177599,18-04-1974,Loan Repayment,1440.36,EUR,15158.6,B300,,M6486,Merchant_84,POS2735,Credit,3533120146263864,59,115413,656,Active,Yes,POS,USA,Non-Compliant  
T10000954,C24148,A6916008903,11121983,Online Purchase  ,2732.06,JPY,9331.3,B328,New York,M5143,Merchant_78,POS4366,Prepaid,4183394644911610,55,152551,700,Defaulted,No,Offline  ,,Non-Compliant
T10000955,C18826,A9745758581,1992-09-08  ,Deposit  ,3487.59,INR,16196.18,B409,Tokyo,M8238,Merchant_55,POS6259,Debit,4783917223122,23,150022,761,Defaulted,Yes,Online,Japan,Compliant
T10000956,C77676,A4217549793,1982/07/22,Withdrawal,4969.15,GBP,2951.0,B711,Berlin,M3192,Merchant_64,POS1896,Credit,4489275834320369763,26,,,Not Applicable,No,,UK,Non-Compliant  
T10000957,C93665,A3127381991,03-11-1972  ,Transfer,1146.54,INR,13702.44,B474,London,M6111,Merchant_69,POS6958,Credit,3558524072180804,33,191740,472,Active,,ATM,Germany  ,Compliant
T10000958,C31643,A6138160284,1999-04-13  ,Bill Payment,4963.27,EUR,5557.37,B668,London,M5270,Merchant_27,POS8188,Debit,2267903827792853  ,63,74657,507,Defaulted,Yes,,Japan,Compliant
T10000959,C12034,A6725824630,14111977,Transfer,3172.83,GBP,17482.82,B908,Berlin,M3976,Merchant_6,POS5129,,4554289681360535455,54,29746,780,Defaulted,Yes  ,Offline,India,Non-Compliant
